,station_num,lon,lat,height
1402,B0509,117.89028,40.2375,97.9
1403,B0510,117.84278,40.23194,118.2
1404,B0511,117.77139,40.24222,190.4
1405,B0512,118.06139,40.22861,115.3
1406,B0513,118.00639,40.18528,75.1
1407,B0514,117.87639,40.14778,40.7
1408,B0515,117.83278,40.18472,53.0
1409,B0516,117.74806,40.11639,44.5
1410,B0517,118.05,40.1275,78.2
1411,B0518,118.16917,40.09389,122.8
1412,B0519,117.88611,40.09722,32.3
1413,B0520,117.8197,40.0014,36.4
1414,B0521,114.26694,37.05222,221.9
1415,B0522,114.05972,37.08,302.3
1416,B0523,114.09556,37.26583,470.5
1417,B0524,113.81667,37.07444,644.4
1418,B0525,113.9275,37.09472,463.3
1419,B0526,114.16361,37.07806,278.6
1420,B0527,114.35306,37.07083,130.3
1421,B0528,114.22694,37.14,248.7
1422,B0529,113.92528,37.15167,637.0
1423,B0530,113.95639,37.26222,553.7
1424,B0531,114.02861,37.22806,470.1
1425,B0532,114.18583,37.24694,280.1
1426,B0533,114.33639,37.19278,156.9
1427,B0534,113.77917,37.02694,965.1
1428,B0535,113.82222,37.03028,848.6
1429,B0536,114.08556,37.12306,305.4
1430,B0537,113.81,37.14056,728.9
1431,B0538,113.92333,37.32778,783.9
1432,B0540,114.31389,37.11861,266.9
1433,B0541,115.47222,36.77194,35.0
1434,B0542,115.66667,36.91111,27.0
1435,B0543,115.4,36.86,20.0
1436,B0544,115.5225,36.91694,36.5
1437,B0545,115.55833,36.85583,24.0
1438,B0546,115.6825,36.86444,35.2
1439,B0547,114.10194,37.19611,371.4
1440,B0550,118.17861,40.21167,158.1
1441,B0551,116.08528,40.94361,790.0
1442,B0552,116.2053,40.9469,806.0
1443,B0553,116.22111,41.0425,1021.3
1444,B0554,116.06139,41.0475,892.0
1445,B0555,116.18389,40.76389,752.0
1446,B0556,116.17139,40.80667,825.2
1447,B0557,116.3283,40.8256,590.0
1448,B0558,116.22278,40.88611,678.0
1449,B0559,116.29222,40.93833,877.0
1450,B0560,115.74722,40.56694,1215.0
1451,B0561,114.49833,36.94056,68.0
1452,B0562,114.0875,36.9081,438.0
1453,B0563,113.9739,37.0144,472.0
1454,B0564,114.3431,36.9564,131.0
1455,B0565,114.35389,36.87806,126.0
1456,B0566,114.20611,36.89389,341.0
1457,B0567,114.2239,36.9658,177.0
1458,B0568,114.24694,36.86889,252.0
1459,B0569,114.12417,36.95861,365.0
1460,B0570,114.49806,36.85472,66.0
1461,B0571,115.67194,40.61472,1092.0
1462,B0572,115.77417,40.58056,1244.0
1463,B0573,116.04472,40.66417,795.0
1464,B0574,116.11611,40.72528,683.0
1465,B0575,115.87083,40.6625,907.0
1466,B0576,115.98111,40.67556,687.0
1467,B0577,115.945,40.7575,776.0
1468,B0578,115.33528,37.34111,29.0
1469,B0579,114.46333,37.07556,77.3
1470,B0580,115.13944,36.73528,39.0
1471,B0581,115.45139,36.97472,33.0
1472,B0582,115.33139,37.15778,29.0
1473,B0583,115.34472,37.27917,25.0
1474,B0584,115.3975,37.21778,30.0
1475,B0585,115.3475,37.08556,28.0
1476,B0586,115.4725,37.06833,31.0
1477,B0587,115.34222,36.97111,32.0
1478,B0588,115.26139,36.91,30.9
1479,B0589,114.52139,37.09306,68.6
1480,B0590,114.49611,37.03083,75.8
1481,B0591,114.52806,37.05472,81.8
1482,B0592,117.36639,41.355,646.0
1483,B0593,117.73278,41.43194,617.0
1484,B0594,114.65889,36.30556,64.0
1485,B0595,113.98667,36.82556,463.0
1486,B0596,114.39278,36.29806,80.0
1487,B0597,114.92167,36.70056,27.0
1488,B0598,115.23944,37.52694,26.1
1489,B0599,115.20972,37.53,29.0
1490,B0600,114.24,36.96,170.0
1491,B0601,114.69222,37.05306,37.8
1492,B0602,114.79306,36.96222,26.0
1493,B0603,114.65444,36.94139,42.0
1494,B0604,114.77222,37.05639,31.0
1495,B0605,114.86528,37.06028,38.5
1496,B0606,115.30556,36.44806,44.0
1497,B0607,115.11778,36.29389,47.0
1498,B0608,115.13972,36.24472,51.0
1499,B0609,114.99028,36.4025,51.0
1500,B0610,115.32194,36.22278,49.0
1501,B0611,115.31306,36.13361,50.0
1502,B0612,115.35917,36.16833,48.0
1503,B0613,115.415,36.24889,41.4
1504,B0614,115.26056,36.33056,40.9
1505,B0615,115.11361,36.42972,45.0
1506,B0616,115.22667,36.21694,46.0
1507,B0617,115.12361,36.47056,46.0
1508,B0618,114.7197,37.9369,53.5
1509,B0619,115.42,40.23972,687.0
1510,B0620,114.98639,37.37472,25.0
1511,B0621,115.76028,37.11639,25.0
1512,B0622,115.58056,37.00778,32.5
1513,B0623,115.605,36.94389,31.0
1514,B0624,115.69639,37.0375,29.0
1515,B0625,115.76583,37.01,31.5
1516,B0626,114.47083,36.96944,78.0
1517,B0627,113.83972,37.07361,566.0
1518,B0628,114.11056,37.16444,489.0
1519,B0629,113.89167,37.15972,890.0
1520,B0631,114.12611,36.87889,160.0
1521,B0632,114.06194,37.35889,665.0
1522,B0633,115.1525,37.49417,23.0
1523,B0634,114.905,37.12944,31.0
1524,B0635,115.22556,37.25111,29.1
1525,B0636,114.66889,37.55083,31.0
1526,B0637,114.15972,37.57972,432.0
1527,B0638,114.19167,37.73861,378.0
1528,B0639,114.22028,37.73889,360.0
1529,B0640,114.235,37.80167,297.7
1530,B0641,114.9625,37.05889,30.0
1531,B0642,114.91139,36.98056,34.0
1532,B0643,115.10278,36.98083,30.0
1533,B0644,114.95056,37.10667,29.0
1534,B0645,114.18972,37.83583,571.3
1535,B0646,114.24944,37.83111,280.4
1536,B0647,114.23583,37.96333,299.0
1537,B0648,114.16944,37.81778,553.8
1538,B0649,114.08667,38.14889,187.5
1539,B0650,114.06889,37.82917,366.1
1540,B0651,114.29361,38.69833,362.0
1541,B0652,114.20472,38.67583,375.0
1542,B0653,113.9,38.69,798.0
1543,B0654,113.89583,38.63333,1119.0
1544,B0655,113.93,38.59556,934.0
1545,B0656,114.07,38.63,504.0
1546,B0657,113.83583,38.32667,207.9
1547,B0658,113.77389,38.62611,798.1
1548,B0659,113.73583,38.2175,494.2
1549,B0660,113.83694,38.6775,798.0
1550,B0661,115.2531,37.2444,34.0
1551,B0662,115.17556,36.95667,34.0
1552,B0663,115.1522,37.1561,34.0
1553,B0664,115.2397,37.0642,35.0
1554,B0665,117.56889,40.98472,422.0
1555,B0666,114.525,38.03667,79.0
1556,B0667,114.08333,36.90806,436.0
1557,B0668,113.95722,37.01444,490.0
1558,B0669,114.34306,36.95639,122.0
1559,B0670,114.66556,36.96861,50.3
1560,B0671,114.55111,36.95472,78.0
1561,B0672,114.74333,36.97917,42.4
1562,B0673,115.16389,37.04722,35.0
1563,B0674,119.53222,39.825,2.0
1564,B0675,116.86694,42.13694,1310.0
1565,B0676,117.81,42.13361,1125.0
1566,B0677,117.90472,41.86278,823.0
1567,B0678,117.62417,42.35583,1219.0
1568,B0679,114.38972,40.89083,1147.0
1569,B0680,114.63444,37.11139,34.5
1570,B0681,114.65944,37.17139,40.0
1571,B0682,114.87722,37.13361,33.0
1572,B0683,114.84361,37.18306,31.0
1573,B0684,115.57472,36.89417,15.0
1574,B0685,115.41639,36.81278,35.0
1575,B0686,116.38667,40.96833,909.0
1576,B0687,116.3425,41.38611,1053.0
1577,B0688,116.52167,41.33944,818.0
1578,B0689,116.97611,41.33917,749.0
1579,B0690,117.32611,41.095,531.0
1580,B0691,118.11333,40.48,254.0
1581,B0692,117.83083,40.3475,361.0
1582,B0693,118.48806,41.03278,679.0
1583,B0694,118.885,41.0028,683.0
1584,B0695,118.17778,40.95,451.0
1585,B0696,118.26972,40.98583,409.0
1586,B0698,117.83056,40.76417,391.0
1587,B0699,118.13722,41.33694,645.0
1588,B0700,117.50444,41.15333,508.0
1589,B0701,115.20167,37.32833,27.0
1590,B0702,115.055,37.3481,26.5
1591,B0703,114.95361,37.20306,28.5
1592,B0704,114.95444,37.23944,20.0
1593,B0705,115.06889,37.28167,24.0
1594,B0706,115.04167,37.17417,29.0
1595,B0707,115.09389,37.21306,29.8
1596,B0708,115.08667,37.3925,21.7
1597,B0709,114.95417,37.30222,26.0
1598,B0710,114.87333,37.24222,27.5
1599,B0711,115.73139,37.14472,22.0
1600,B0712,115.80694,37.06528,25.0
1601,B0713,115.67889,36.96833,29.0
1602,B0714,115.5725,36.97556,45.0
1603,B0715,115.73889,37.01972,39.0
1604,B0716,115.61167,37.06583,31.0
1605,B0717,115.64111,37.00361,39.0
1606,B0718,115.74417,36.95667,26.0
1607,B0719,114.69833,37.15722,37.0
1608,B0720,115.25361,37.37833,31.0
1609,B0721,114.51306,37.33333,110.3
1610,B0722,114.29417,37.32333,263.1
1611,B0723,114.38639,37.29556,171.1
1612,B0724,114.21083,37.35389,342.2
1613,B0725,114.08861,37.31972,541.6
1614,B0726,114.55306,37.19833,63.2
1615,B0727,114.35056,37.29722,165.3
1616,B0728,113.98139,37.39861,925.2
1617,B0729,114.04472,37.41639,863.6
1618,B0730,114.44889,37.3225,82.7
1619,B0731,114.57444,37.27056,41.0
1620,B0732,114.45278,37.36111,157.1
1621,B0733,114.4775,37.22583,97.8
1622,B0734,116.89167,37.98889,9.4
1623,B0735,116.77194,38.12417,9.4
1624,B0736,116.87778,37.905,16.2
1625,B0737,116.8208,38.1281,9.8
1626,B0738,115.84278,38.39472,12.3
1627,B0739,117.4097,38.0692,6.2
1628,B0739,117.40972,38.06917,6.2
1629,B0740,117.33306,37.88472,11.0
1630,B0741,114.58583,37.34417,70.0
1631,B0742,114.93222,37.36306,39.7
1632,B0743,114.8425,37.51389,30.0
1633,B0744,114.8719,37.2917,30.6
1634,B0745,114.665,37.35944,46.6
1635,B0746,114.72222,37.27972,37.2
1636,B0747,114.84778,37.4025,34.2
1637,B0748,114.2258,37.2275,237.0
1638,B0749,113.93361,37.27222,593.0
1639,B0751,114.05194,37.23889,507.0
1640,B0752,114.21222,37.065,470.0
1641,B0753,113.90028,37.09583,475.0
1642,B0754,114.21222,37.15444,295.0
1643,B0755,114.48028,37.51722,119.5
1644,B0756,114.11944,37.45,795.0
1645,B0757,114.18389,37.39472,435.2
1646,B0758,114.37361,37.37722,226.4
1647,B0759,114.20944,37.45361,333.5
1648,B0760,114.54472,37.41222,107.9
1649,B0761,115.68139,37.17083,27.5
1650,B0762,115.48722,37.28222,29.0
1651,B0763,115.27333,37.35167,27.0
1652,B0764,115.22111,37.39667,27.2
1653,B0765,115.34,37.42417,26.5
1654,B0766,115.45833,37.35639,25.3
1655,B0767,115.5725,37.30583,28.1
1656,B0768,115.47722,37.19,26.8
1657,B0769,114.27222,37.30722,410.0
1658,B0770,114.10306,37.40972,300.0
1659,B0771,114.13694,37.36583,653.0
1660,B0772,114.23667,37.31389,1007.3
1661,B0773,114.30167,37.36889,244.0
1662,B0774,114.36222,37.30944,113.0
1663,B0775,114.39444,37.23306,131.5
1664,B0776,114.76417,37.24833,33.0
1665,B0777,114.76444,37.1475,34.0
1666,B0778,115.58889,37.11333,33.0
1667,B0779,115.44694,36.99833,30.5
1668,B0780,114.90944,37.34194,27.0
1669,B0781,114.59861,37.4575,40.8
1670,B0782,114.50111,37.51,102.5
1671,B0783,114.33,37.39722,175.0
1672,B0784,114.21,37.39444,329.6
1673,B0785,114.25556,37.48056,221.0
1674,B0786,114.59333,37.53361,47.3
1675,B0787,114.38667,37.45667,132.0
1676,B0788,114.13417,37.45278,1019.0
1677,B0789,114.1925,37.50083,389.0
1678,B0790,114.22083,36.57778,288.5
1679,B0791,114.42417,37.51556,208.0
1680,B0792,114.34806,37.47528,155.0
1681,B0793,115.56944,37.205,31.8
1682,B0794,115.34611,37.37917,28.9
1683,B0795,115.44,37.29806,29.3
1684,B0796,114.39972,36.91028,110.0
1685,B0797,114.37194,36.99917,139.0
1686,B0798,114.5625,37.01333,69.0
1687,B0799,114.59028,37.12611,61.0
1688,B0800,114.57278,37.04417,72.0
1689,B0801,115.17528,37.45472,30.5
1690,B0802,115.32306,37.53167,27.5
1691,B0803,115.12611,37.51361,28.5
1692,B0804,115.3211,37.4569,37.3
1693,B0805,114.26833,38.315,126.5
1694,B0806,113.75417,38.53778,585.1
1695,B0807,114.17833,38.32722,135.0
1696,B0808,114.05389,38.3,172.0
1697,B0809,114.43611,38.26611,94.7
1698,B0810,114.39,38.37,118.0
1699,B0811,114.27472,38.2875,125.0
1700,B0812,114.51167,38.37806,108.0
1701,B0813,114.36833,38.50389,181.0
1702,B0814,114.31583,38.24,116.4
1703,B0815,114.45028,37.94167,68.5
1704,B0816,114.315,37.93778,146.0
1705,B0817,114.215,38.08028,253.0
1706,B0818,113.97472,37.84667,616.0
1707,B0819,114.12556,37.84806,407.0
1708,B0820,113.90167,38.09278,477.0
1709,B0821,114.72667,37.60028,45.0
1710,B0822,114.69556,37.51139,35.5
1711,B0823,114.69167,37.45444,44.0
1712,B0824,114.57306,37.38972,50.0
1713,B0825,114.75111,37.285,35.0
1714,B0826,114.65472,37.27,45.0
1715,B0827,116.99639,40.94944,397.0
1716,B0828,116.37583,41.45667,1045.0
1717,B0829,117.02861,41.08056,494.0
1718,B0830,114.60972,37.51389,44.0
1719,B0831,114.07028,37.17806,395.7
1720,B0832,114.18139,37.12833,272.2
1721,B0833,114.19056,37.17722,309.4
1722,B0834,114.04722,37.0475,346.8
1723,B0835,113.97389,37.32361,711.8
1724,B0836,115.24,37.17,30.8
1725,B0837,117.42472,40.84889,643.0
1726,B0838,114.55111,37.14417,67.7
1727,B0839,115.06278,37.66639,28.0
1728,B0840,115.09111,37.57472,20.0
1729,B0841,114.98389,37.45278,34.1
1730,B0842,114.96222,37.67972,39.2
1731,B0843,115.14806,37.55611,29.4
1732,B0844,115.15,37.715,33.5
1733,B0845,115.0656,37.595,43.0
1734,B0846,114.82472,37.60278,33.0
1735,B0847,114.84611,37.67389,35.6
1736,B0848,114.88028,37.48667,26.5
1737,B0849,114.23167,38.10861,313.0
1738,B0850,114.38972,37.9675,83.3
1739,B0851,113.68833,38.22861,606.0
1740,B0852,113.80806,38.5925,1111.0
1741,B0853,113.8269,38.6444,1093.0
1742,B0854,113.7436,38.5983,973.0
1743,B0855,113.7525,38.47056,569.0
1744,B0856,114.18889,38.24167,138.0
1745,B0857,113.59083,38.27583,1351.0
1746,B0858,113.63222,38.32528,514.0
1747,B0859,113.7294,38.425,369.0
1748,B0860,113.755,38.365,349.0
1749,B0861,113.68611,38.34861,346.3
1750,B0862,113.60306,38.41083,386.0
1751,B0863,113.6475,38.40417,395.0
1752,B0864,113.67139,38.53111,659.0
1753,B0865,113.57722,38.50556,920.0
1754,B0866,113.61111,38.46639,704.0
1755,B0867,113.67139,38.59,1168.0
1756,B0868,113.90611,38.21556,433.0
1757,B0869,113.89917,38.28472,274.0
1758,B0870,114.44556,38.58306,180.0
1759,B0871,114.26556,38.61194,263.0
1760,B0872,114.2975,38.54722,214.0
1761,B0873,114.24611,37.77833,256.0
1762,B0874,114.24972,37.86167,297.6
1763,B0875,114.24611,37.90972,398.0
1764,B0876,114.23333,37.83472,580.0
1765,B0877,114.12917,37.6275,320.0
1766,B0878,114.27139,37.59833,291.0
1767,B0879,114.26139,37.65389,212.0
1768,B0880,114.18583,37.67361,347.0
1769,B0881,114.21444,37.51889,352.0
1770,B0882,114.11528,37.54083,480.0
1771,B0883,118.26833,40.0275,67.0
1772,B0884,118.28389,39.95833,62.0
1773,B0885,118.72278,39.80139,50.0
1774,B0886,118.78861,39.81556,41.0
1775,B0887,118.7072,39.9525,62.0
1776,B0888,118.90444,40.12833,87.0
1777,B0889,114.93,36.55861,42.0
1778,B0890,118.78778,40.16556,109.5
1779,B0891,118.505,39.90861,100.0
1780,B0892,118.72278,40.19194,135.0
1781,B0893,118.53944,40.19389,96.6
1782,B0894,118.43833,40.14167,91.7
1783,B0895,118.35722,40.39389,230.6
1784,B0896,118.32417,40.36528,199.3
1785,B0897,118.31472,40.04333,118.3
1786,B0898,118.50667,40.27806,148.4
1787,B0899,118.43889,40.26833,162.5
1788,B0900,118.2375,40.12222,215.5
1789,B0901,118.46083,40.04972,201.8
1790,B0902,118.42083,40.19833,90.2
1791,B0903,118.3475,40.10639,134.1
1792,B0904,118.5433,40.4083,413.3
1793,B0905,118.14139,40.34917,253.5
1794,B0906,118.43056,40.23667,119.2
1795,B0907,118.19722,40.27028,219.4
1796,B0908,118.49778,40.19111,104.9
1797,B0909,118.23722,40.38,212.5
1798,B0911,117.83056,40.12361,35.0
1799,B0912,117.95333,40.13333,42.0
1800,B0913,117.92083,40.25306,141.0
1801,B0914,118.04306,40.295,322.0
1802,B0915,118.105,40.27667,210.0
1803,B0916,118.03139,40.21806,83.0
1804,B0917,115.24,37.34,29.5
1805,B0918,118.0975,40.14472,70.0
1806,B0919,118.20194,40.12306,335.0
1807,B0920,118.11417,40.01889,79.0
1808,B0921,118.03778,39.95972,86.0
1809,B0922,115.68556,37.22472,30.1
1810,B0924,118.02972,40.09889,64.0
1811,B0926,115.30861,37.45111,27.0
1812,B0927,114.17389,37.39889,510.0
1813,B0928,114.6025,37.42861,70.3
1814,B0929,114.48694,37.41833,83.5
1815,B0930,114.41194,37.44722,150.6
1816,B0931,114.59556,37.47972,64.7
1817,B0932,114.5425,37.34167,33.4
1818,B0933,114.34722,37.36306,234.0
1819,B0934,114.43944,37.35083,126.6
1820,B0935,114.25972,37.34083,467.0
1821,B0936,114.07,36.97056,376.2
1822,B0937,114.12417,36.90611,458.1
1823,B0938,114.4625,36.91472,71.2
1824,B0939,113.845,37.0756,579.0
1825,B0940,113.87639,37.08028,551.0
1826,B0941,114.01694,37.13056,385.0
1827,B0942,113.90139,37.20139,626.0
1828,B0943,114.04556,37.22167,424.0
1829,B0944,113.95611,37.22944,582.0
1830,B0945,114.00333,37.30194,625.3
1831,B0946,114.28833,37.18667,250.0
1832,B0947,114.87583,41.56222,1385.0
1833,B0948,115.46528,41.35528,1586.0
1834,B0949,115.33583,41.45028,1476.0
1835,B0950,115.69333,41.3825,1370.0
1836,B0951,115.66444,41.44361,1436.0
1837,B0952,114.56639,40.47444,1071.0
1838,B0953,114.2225,40.70556,1042.0
1839,B0954,114.24333,40.65556,1000.0
1840,B0955,114.75972,40.54417,1194.0
1841,B0956,114.43667,40.60583,833.0
1842,B0957,114.41278,40.50389,1092.0
1843,B0958,114.66167,40.59333,856.0
1844,B0959,114.75278,40.63722,855.0
1845,B0960,114.72333,40.50111,1321.0
1846,B0961,114.69444,40.40556,1400.0
1847,B0962,114.69278,40.61278,802.0
1848,B0963,114.2125,41.04,1267.0
1849,B0964,114.29722,40.94972,1218.5
1850,B0965,114.04139,41.18861,1418.0
1851,B0966,113.98778,41.03639,1398.0
1852,B0967,114.23472,41.20278,1465.0
1853,B0968,114.25306,40.955,1197.0
1854,B0969,114.16028,40.94194,1129.0
1855,B0970,114.29306,40.815,1003.0
1856,B0971,114.65,40.11,924.0
1857,B0972,114.0775,40.02222,870.0
1858,B0973,113.95611,40.00889,900.0
1859,B0974,114.40083,40.15972,938.0
1860,B0975,114.17083,40.15667,1049.0
1861,B0976,114.26556,41.42333,1374.0
1862,B0977,114.82694,41.42194,1357.0
1863,B0978,114.45944,41.025,1594.0
1864,B0979,114.38056,41.0825,1530.0
1865,B0980,114.4525,40.98944,1612.0
1866,B0981,115.11083,41.3325,1437.0
1867,B0982,114.46278,41.46278,1382.0
1868,B0983,114.43222,41.18222,1441.0
1869,B0984,114.37833,41.1875,1454.5
1870,B0985,114.66667,41.33778,1353.0
1871,B0986,114.65944,41.43972,1380.0
1872,B0987,114.73889,41.4225,1411.0
1873,B0988,114.80556,41.23472,1413.0
1874,B0989,114.95306,41.35056,1364.0
1875,B0990,114.94639,41.33056,1425.0
1876,B0991,114.64722,41.34528,1351.0
1877,B0992,114.51111,41.40528,1346.0
1878,B0993,114.41556,41.28583,1336.0
1879,B0994,114.32778,41.34417,1345.0
1880,B0995,114.79028,41.34361,1360.0
1881,B0996,114.26389,41.4725,1361.0
1882,B0997,114.67028,41.23889,1363.0
1883,B0998,114.59694,41.09111,1446.0
1884,B0999,114.96278,41.17917,1475.5
1885,B1000,114.98028,41.12806,1523.0
1886,B1001,114.82861,41.11806,1456.0
1887,B1002,114.8825,41.10278,1437.0
1888,B1003,115.01778,41.23472,1500.0
1889,B1004,115.3986,41.2611,1714.0
1890,B1005,115.32833,41.35889,1557.0
1891,B1006,114.76722,41.17611,1394.0
1892,B1007,114.68139,41.15306,1394.0
1893,B1008,114.56083,41.14611,1534.0
1894,B1009,114.48194,38.01333,58.8
1895,B1010,114.48722,38.0425,86.2
1896,B1011,114.57167,38.06028,68.4
1897,B1012,114.49,38.06806,78.3
1898,B1013,114.44056,38.06083,88.1
1899,B1014,114.52611,38.03,69.0
1900,B1015,116.61944,37.82889,14.1
1901,B1016,117.48472,38.02194,6.0
1902,B1017,115.9281,38.3572,14.0
1903,B1018,116.84611,38.54694,8.9
1904,B1019,116.87417,38.64694,9.1
1905,B1020,116.82,38.12,8.0
1906,B1021,114.54194,37.60444,59.0
1907,B1022,114.58806,37.66278,65.0
1908,B1023,114.655,37.60194,55.0
1909,B1024,114.53278,37.62778,65.0
1910,B1025,114.6094,37.5975,48.9
1911,B1026,115.03222,37.10722,34.0
1912,B1027,115.43917,36.93972,35.5
1913,B1028,115.39056,36.96389,37.6
1914,B1029,115.49361,37.11389,33.9
1915,B1030,114.5697,38.0347,79.5
1916,B1031,114.4689,37.99,80.1
1917,B1032,114.54722,38.06389,79.2
1918,B1033,114.525,37.95556,79.4
1919,B1034,114.45944,38.04417,80.1
1920,B1035,114.44167,38.08861,78.2
1921,B1036,114.52444,38.11167,79.9
1922,B1038,114.96639,36.32417,50.0
1923,B1039,115.07,36.18972,50.0
1924,B1040,114.83917,36.29806,48.0
1925,B1041,114.09306,37.49111,585.0
1926,B1042,114.34444,37.55722,149.0
1927,B1043,114.24167,37.70056,248.0
1928,B1044,114.21278,37.63056,296.0
1929,B1045,114.33528,37.71444,140.0
1930,B1046,114.48556,37.64,80.0
1931,B1047,114.40028,37.68667,116.0
1932,B1048,114.40722,37.59528,100.0
1933,B1049,114.31611,37.53306,158.0
1934,B1050,115.3125,38.93278,44.8
1935,B1051,115.93361,38.87,7.2
1936,B1052,115.92056,38.77472,8.8
1937,B1053,115.34361,38.87861,53.0
1938,B1054,115.41778,38.805,49.0
1939,B1055,115.23806,39.28778,100.0
1940,B1056,115.87056,39.10639,6.3
1941,B1057,116.04778,39.32083,25.0
1942,B1058,116.09556,39.27472,21.0
1943,B1059,115.94,39.25667,21.0
1944,B1061,114.96278,37.75167,34.2
1945,B1062,114.6517,37.76,38.3
1946,B1063,114.97806,37.80889,49.8
1947,B1064,114.82,37.82556,37.2
1948,B1065,114.73806,37.65389,42.2
1949,B1066,114.8511,37.7539,41.5
1950,B1067,114.83889,37.79889,41.8
1951,B1068,114.72889,37.81778,48.5
1952,B1069,114.4,37.81083,135.0
1953,B1070,114.74028,37.89194,45.8
1954,B1071,114.72667,37.84417,48.1
1955,B1072,114.57472,37.89278,51.1
1956,B1073,114.26861,37.63167,208.0
1957,B1074,114.40861,37.63917,112.0
1958,B1075,114.36056,37.59028,129.3
1959,B1076,114.93056,37.9375,54.0
1960,B1077,114.76417,38.11139,59.0
1961,B1078,115.05861,37.85917,41.0
1962,B1079,114.81444,37.70639,39.9
1963,B1080,114.68889,37.67111,44.9
1964,B1081,114.5522,37.7083,64.0
1965,B1082,114.4969,37.7811,74.0
1966,B1083,114.35944,37.84056,142.0
1967,B1084,114.2794,37.8719,197.0
1968,B1085,114.60389,37.785,54.0
1969,B1086,114.47167,37.84139,81.0
1970,B1087,114.3953,37.8283,159.0
1971,B1088,114.4325,37.88389,71.1
1972,B1089,114.60917,37.72,55.0
1973,B1090,114.45444,37.73667,93.0
1974,B1091,114.5303,37.7544,74.0
1975,B1092,114.51611,37.85611,73.0
1976,B1093,114.34194,37.79167,147.0
1977,B1094,114.2983,37.7203,172.0
1978,B1095,115.20222,37.22,29.0
1979,B1096,114.71056,37.19806,34.0
1980,B1097,114.79917,37.12639,34.0
1981,B1098,114.84528,37.54444,29.0
1982,B1099,115.09361,37.75194,28.0
1983,B1100,115.22056,37.68222,28.0
1984,B1101,114.5697,37.82,55.2
1985,B1102,114.72,37.8878,60.4
1986,B1103,114.5086,37.89,61.5
1987,B1104,114.61972,38.03389,72.4
1988,B1105,114.7397,37.85,32.0
1989,B1106,114.6117,37.9044,32.0
1990,B1107,114.6425,37.89,52.9
1991,B1108,114.5311,37.9094,45.0
1992,B1109,116.21667,39.47333,26.6
1993,B1110,116.26389,39.33556,23.4
1994,B1111,116.16806,39.40528,20.7
1995,B1112,116.36278,39.33722,18.1
1996,B1113,114.61917,37.41333,70.0
1997,B1116,115.01222,37.015,32.0
1998,B1117,115.16389,37.12806,32.0
1999,B1118,115.22111,37.09361,34.0
2000,B1119,114.935,38.73278,74.2
2001,B1120,114.89139,38.72444,89.5
2002,B1121,115.25,37.76,30.6
2003,B1122,115.39583,37.99222,18.6
2004,B1123,115.23,37.99,35.5
2005,B1124,115.24,38.1,35.6
2006,B1125,115.19,37.87,35.0
2007,B1126,115.29694,37.89028,19.6
2008,B1127,115.3,37.78,35.0
2009,B1128,115.3,38.05,35.0
2010,B1129,115.34,37.92,32.3
2011,B1130,115.28,37.69,30.2
2012,B1131,115.72,38.49389,10.0
2013,B1132,115.70028,38.63583,7.0
2014,B1133,115.81556,38.59333,12.0
2015,B1134,115.5125,38.53528,15.0
2016,B1135,115.67139,38.55333,7.0
2017,B1136,115.57972,38.95306,17.0
2018,B1137,115.51583,39.11389,33.0
2019,B1138,115.70917,39.00167,14.0
2020,B1139,115.40639,39.11361,46.0
2021,B1140,114.80222,38.71472,91.8
2022,B1141,115.0925,37.82333,39.0
2023,B1142,115.0586,37.8592,29.0
2024,B1143,115.00722,37.95083,44.0
2025,B1144,115.06222,38.08417,42.0
2026,B1145,115.12,37.97556,42.0
2027,B1146,115.13806,38.07056,41.0
2028,B1147,115.1428,38.0158,37.0
2029,B1148,115.0922,38.0225,36.0
2030,B1149,115.07833,37.93611,42.0
2031,B1150,115.0308,38.0303,46.0
2032,B1151,113.85722,38.7225,1170.0
2033,B1152,114.76167,38.10472,58.0
2034,B1153,115.21056,38.21,35.0
2035,B1154,114.2025,37.69806,410.0
2036,B1155,114.04194,38.03944,296.0
2037,B1156,114.56944,38.24111,80.0
2038,B1157,114.72167,37.80667,37.1
2039,B1158,115.19833,38.1525,32.0
2040,B1159,114.41417,38.03889,81.0
2041,B1160,114.52333,37.77167,66.0
2042,B1161,114.93,37.91,56.4
2043,B1162,114.8031,37.9519,55.2
2044,B1163,114.7589,38.1031,58.4
2045,B1164,114.74167,38.28833,60.0
2046,B1165,114.915,38.015,34.0
2047,B1166,114.70556,38.04611,35.0
2048,B1167,114.6881,37.9861,35.0
2049,B1168,114.72778,38.19306,48.7
2050,B1169,114.79167,38.265,60.0
2051,B1170,114.8339,38.03,53.5
2052,B1171,114.82056,37.88806,45.0
2053,B1172,114.9389,37.98,46.5
2054,B1173,114.9211,38.0211,50.3
2055,B1174,114.9439,37.8669,42.1
2056,B1175,114.78083,38.31361,71.0
2057,B1176,114.50056,38.21028,76.0
2058,B1177,114.68472,37.90083,50.0
2059,B1178,114.60944,37.5975,48.9
2060,B1179,114.86,38.14667,49.0
2061,B1180,115.16333,38.03222,43.0
2062,B1181,114.1981,38.0617,259.0
2063,B1182,114.07778,37.90889,309.0
2064,B1183,114.25861,37.96167,338.0
2065,B1184,114.0575,38.065,287.0
2066,B1185,113.9019,38.0931,458.0
2067,B1186,114.03194,37.94028,402.0
2068,B1187,113.93306,37.99333,338.0
2069,B1188,114.1317,37.8442,417.0
